5553,2182375.886,5981339.394,13.026,GR
5554,2182377.889,5981333.116,13.365,GR
5555,2182377.8,5981333.464,13.544,ECONC
5556,2182393.599,5981338.393,12.188,ECONC
5557,2182399.154,5981340.071,12.124,ECONC
5558,2182399.744,5981339.87,11.565,GR
5559,2182397.487,5981345.712,12.148,ECONC
5560,2182396.649,5981348.542,12.115,ECONC
5561,2182397.187,5981348.575,11.574,GR
5562,2182390.7,5981346.6,11.914,GR
5563,2182390.988,5981346.798,12.151,ECONC
5564,2182391.817,5981343.956,12.199,ECONC
5565,2182393.851,5981347.545,12.134,CONC
5566,2182393.743,5981347.97,12.219,DOOR 5
5567,2182382.016,5981342.185,12.428,"11"" TREE"
5568,2182387.874,5981316.258,13.26,GR
5569,2182406.987,5981318.369,11.945,GR
5570,2182421.191,5981319.993,10.936,GR
5571,2182413.021,5981343.771,10.739,GR
5572,2182408.919,5981350.457,10.819,GR
5573,2182356.709,5981336.462,16.818,BLDG COR
5574,2182356.543,5981336.345,17.674,SLAB X
5575,2182352.361,5981335.057,17.575,SLAB
5576,2182349.313,5981334.223,17.502,X END
5577,2182349.237,5981345.228,17.581,SLAB
5578,2182348.49,5981345.754,17.813,GR
5579,2182348.266,5981353.661,17.953,EL BOX 2.7X1.7
5580,2182350.848,5981355.129,17.971,EL RISERS
5581,2182349.574,5981358.148,17.959,EL RISER
5582,2182343.34,5981354.767,18.217,GR
5583,2182342.751,5981354.75,18.337,TC
5584,2182341.156,5981354.25,18.093,LIP
5585,2182328.545,5981350.042,18.982,AC
5586,2182335.945,5981330.396,17.939,AC
5587,2182345.357,5981340.113,17.664,LIP
5588,2182346.986,5981340.488,17.875,TC
5589,2182340.096,5981316.659,17.272,AC
5590,2182344.173,5981304.303,16.618,AC
5591,2182333.941,5981303.059,16.418,LIP
5592,2182332.615,5981302.302,16.731,TC
5593,2182328.729,5981312.124,17.293,X
5594,2182326.805,5981321.092,17.775,TC
5595,2182328,5981321.274,17.412,LIP
5596,2182324.811,5981331.305,17.996,LIP
5597,2182324.134,5981333.509,18.136,LIP
5598,2182321.203,5981334.489,18.21,LIP
5599,2182321.485,5981332.919,18.586,TC CR
5600,2182323.755,5981331.164,18.395,TC CR
5601,2182323.114,5981332.398,18.514,TC
5602,2182322.578,5981332.017,18.393,X
5603,2182328.775,5981281.795,17.737,ECONC
5604,2182327.192,5981287.205,17.602,ECONC
5605,2182326.72,5981298.291,18.01,"4"" TREE"
5606,2182317.753,5981313.451,19.1,GR
5607,2182306.142,5981322.915,19.507,GR
5608,2182305.726,5981322.784,19.602,ECONC
5609,2182300.085,5981321.105,19.708,ECONC
5610,2182299.271,5981321.45,19.766,GR
5611,2182295.248,5981322.055,19.977,UTIL RISER
5612,2182295.237,5981322.826,20.022,UTIL STUB
5613,2182295.966,5981319.773,22.31,"TFW 6"" CONC"
5614,2182300.26,5981321.001,22.336,"TFW 6"" CONC"
5615,2182305.924,5981302.501,22.193,"TFW 6"" CONC"
5616,2182301.708,5981301.171,22.193,"TFW 6"" CONC"
5617,2182302.501,5981300.127,19.428,EL RISERS
5618,2182303.74,5981301.319,19.431,UTIL RISER
5619,2182305.697,5981302.177,19.502,GR
5620,2182305.967,5981302.308,19.544,ECONC
5621,2182311.404,5981304.448,19.634,ECONC
5622,2182311.876,5981304.936,19.623,GR
5623,2182308.73,5981313.14,19.773,ECONC
5624,2182303.489,5981311.547,19.77,CONC
5625,2182314.467,5981294.728,19.424,ECONC
5626,2182308.848,5981293.194,19.352,ECONC
5627,2182304.609,5981327.521,19.628,TC
5628,2182305.842,5981329.618,19.253,LIP
5629,2182304.309,5981327.12,19.639,ECONC
5630,2182303.351,5981326.401,19.656,X GATE
5631,2182299.617,5981325.236,19.732,X GATE
5632,2182298.858,5981325.099,19.74,ECONC
5633,2182301.698,5981342.489,19.45,LIP
5634,2182300.191,5981341.722,19.846,TC
5635,2182294.115,5981340.363,20.011,ECONC
5636,2182293.728,5981340.287,19.998,GR
5637,2182289.333,5981352.954,20.393,GR
5638,2182289.91,5981353.753,20.25,ECONC
5639,2182289.298,5981353.605,20.277,ECONC
5640,2182289.12,5981354.151,20.237,STEPS TOP
5641,2182287.473,5981359.603,20.147,STEPS TOP
5642,2182287.304,5981359.623,20.597,"TFW 7"" CONC END"
5643,2182283.311,5981358.292,20.641,"TFW 7"" CONC"
5644,2182285.134,5981352.866,20.695,"TFW 7"" CONC"
5645,2182288.973,5981354.06,20.686,"TFW 7"" CONC END"
5646,2182285.175,5981353.002,18.195,STEPS
5647,2182283.491,5981358.295,18.124,STEPS
5648,2182283.155,5981359.32,20.493,CONC
5649,2182287.365,5981360.38,20.15,CONC
5650,2182285.178,5981351.659,20.408,GR
5651,2182290.764,5981336.577,20.091,GR
5652,2182290.273,5981326.574,19.972,CO
5653,2182291.236,5981323.983,20.069,UTIL RISER
5654,2182291.642,5981323.436,20.069,BLDG LINE
5655,2182294.453,5981324.266,19.886,BLDG COR
5656,2182294.762,5981323.601,20.021,X
5657,2182287.12,5981360.247,20.449,SLAB
5658,2182284.089,5981369.777,20.422,SLAB
5659,2182281.107,5981379.198,20.471,SLAB
5660,2182277.996,5981378.22,20.508,SLAB
5661,2182278.192,5981378.604,20.16,CONC
5662,2182277.708,5981379.677,20.172,CONC
5663,2182281.296,5981379.601,20.095,CONC
5664,2182284.511,5981369.834,20.095,CONC
5665,2182279.782,5981367.718,20.496,CONC
5666,2182296.243,5981354.498,20.039,TC
5667,2182297.777,5981354.984,19.63,LIP
5668,2182296.09,5981360.746,19.641,LIP
5669,2182293.956,5981361.906,20.016,TC
5670,2182293.597,5981362.06,19.994,ECONC
5671,2182294.512,5981363.139,19.812,GR
5672,2182304.483,5981365.833,19.875,GR
5673,2182304.975,5981365.44,19.918,TC
5674,2182305.971,5981364.267,19.604,LIP
5675,2182311.815,5981376.15,19.566,LIP
5676,2182310.1,5981376.315,19.937,TC
5677,2182309.258,5981376.546,19.862,GR
5678,2182307.378,5981371.487,19.888,TC
5679,2182308.852,5981370.802,19.638,LIP
5680,2182308.872,5981385.762,19.479,LIP
5681,2182306.968,5981386.766,19.883,TC
5682,2182306.634,5981386.999,19.89,ECONC
5683,2182306.354,5981386.335,19.789,GR
5684,2182307.294,5981385.968,19.49,"SD FL 3"" DIP"
5685,2182297.76,5981382.927,19.899,GR
5686,2182297.633,5981384.331,19.972,ECONC
5687,2182295.026,5981391.844,19.973,ECONC
5688,2182301.566,5981393.87,19.892,ECONC STEPS BOT
5689,2182299.083,5981394.255,19.665,GR
5690,2182285.203,5981388.88,20.078,ECONC
5691,2182287.597,5981381.246,20.032,ECONC
5692,2182287.873,5981381.09,19.953,GR
5693,2182298.843,5981376.065,19.944,"3"" LO"
5694,2182274.816,5981376.655,20.574,SDAD 1
5695,2182275.501,5981376.825,19.754,"SD FL 3"" DIP"
5696,2182276.55,5981379.119,20.235,STEPS BOT
5697,2182274.506,5981378.496,21.789,STEPS TOP
5698,2182272.136,5981385.922,21.77,STEPS TOP
5699,2182274.291,5981386.627,20.221,STEPS BOT
5700,2182275.052,5981386.999,20.196,BLDG COR
5701,2182274.834,5981387.719,20.208,BLDG COR
5702,2182284.707,5981390.649,20.128,ECONC
5703,2182286.196,5981389.819,19.891,GR
5704,2182300.275,5981395.394,20.369,ECONC
5705,2182300.954,5981394.552,20.361,ECONC
5706,2182301.657,5981393.971,20.355,ECONC
5707,2182305.054,5981393.442,19.913,STEPS BOT CR
5708,2182319.101,5981397.778,19.792,STEPS BOT CR
5709,2182321.63,5981400.049,19.824,STEPS BOT
5710,2182321.829,5981402.739,19.899,STEPS BOT
5711,2182317.662,5981401.672,21.947,STEPS TOP
5712,2182310.454,5981399.381,21.987,STEPS TOP
5713,2182303.874,5981397.404,22.035,STEPS TOP
5714,2182303.985,5981396.658,21.61,BLDG COR
5715,2182277.621,5981379.364,22.748,"TFW 12"" CONC END"
5716,2182275.352,5981378.559,24.247,"TFW 12"" CONC"
5717,2182272.91,5981377.808,24.311,"TFW 12"" CONC"
5718,2182319.709,5981388.971,19.476,LIP
5719,2182321.538,5981382.997,19.165,ECONC
5720,2182327.226,5981384.719,19.172,ECONC
5721,2182323.45,5981376.383,18.927,AC
5722,2182317.621,5981375.272,19.338,AC
5723,2182311.773,5981360.879,19.547,AC
5724,2182313.699,5981346.763,19.198,AC
5725,2182324.729,5981361.602,19.316,AC
5726,2182319.335,5981390.388,19.71,ECONC TC
5727,2182325.004,5981392.622,19.709,GB END
5728,2182327.333,5981384.757,20.318,ECONC GB
5729,2182329.06,5981379.052,20.295,ECONC
5730,2182328.85,5981378.609,18.981,AC
5731,2182340.349,5981382.509,20.328,ECONC 1
5732,2182333.047,5981380.263,20.248,ECONC ECONC 1
5733,2182333.066,5981386.59,20.254,GB 1 END
5734,2182330.716,5981394.367,20.94,GB 1
5735,2182327.512,5981404.654,21.946,GB 1 END
5736,2182327.245,5981404.267,19.826,CONC
5737,2182327.374,5981405.588,21.943,CONC
5738,2182332.69,5981407.283,21.947,CONC
5739,2182333.103,5981406.375,21.959,CONC
5740,2182336.01,5981395.919,20.963,CONC
5741,2182338.394,5981388.129,20.302,CONC
5742,2182330.55,5981394.4,19.776,CONC
5743,2182327.232,5981405.233,24.484,"TFW 8"" CONC END"
5744,2182317.607,5981402.293,24.521,"TFW 8"" CONC END"
5745,2182317.359,5981402.522,21.955,CONC
5746,2182333.054,5981407.048,24.52,"TFW 10"" CONC"
5747,2182340.489,5981382.538,24.541,"TFW 10"" CONC END"
5748,2182342.345,5981376.66,24.478,"TFW 10"" CONC END"
5749,2182347.361,5981360.167,24.496,"TFW 10"" CONC"
5750,2182348.323,5981359.009,24.509,"TFW 10"" CONC"
5751,2182349.779,5981358.849,24.513,"TFW 10"" CONC"
5752,2182349.601,5981359.769,21.848,BLDG COR
5753,2182350.59,5981360.181,22.145,ECONC
5754,2182347.445,5981365.782,21.722,"8"" TREE"
5755,2182345.446,5981372.7,21.606,"8"" TREE"
5756,2182347.658,5981369.389,21.585,ECONC
5757,2182344.968,5981377.781,21.824,ECONC
5758,2182343.053,5981377.147,21.9,ECONC
5759,2182341.903,5981376.104,19.258,GR
5760,2182342.296,5981376.786,21.845,ECONC STEPS TOP
5761,2182340.501,5981382.405,21.8,STEPS TOP
5762,2182334.83,5981380.695,18.686,STEPS BOT
5763,2182336.535,5981375.063,18.623,STEPS BOT
5764,2182336.387,5981374.933,18.995,TC END
5765,2182333.131,5981380.166,18.735,LIP
5766,2182337.152,5981366.7,18.45,LIP
5767,2182338.739,5981367.191,18.686,TC
5768,2182337.609,5981374.451,18.936,GR
5769,2182341.894,5981382.667,21.741,CONC
5770,2182340.771,5981384.948,21.744,ECONC
5771,2182342.211,5981386.687,21.712,ECONC
5772,2182341.456,5981387.752,21.549,"6"" TREE"
5773,2182338.97,5981394.975,21.824,"8"" TREE"
5774,2182336.237,5981403.27,22.042,"10"" TREE"
5775,2182336.175,5981407.157,21.966,ECONC
5776,2182339.729,5981395.307,21.88,ECONC
5777,2182348.616,5981385.287,21.607,CONC
5778,2182352.719,5981378.346,21.912,CONC
5779,2182354.61,5981380.799,21.908,SSMH
5780,2182355.185,5981370.036,21.421,CONC
5781,2182355.264,5981361.752,22.082,CONC
5782,2182355.291,5981361.646,22.134,DOOR 3L
5783,2182365.952,5981373.76,21.526,CONC
5784,2182371.684,5981366.862,22.037,CONC
5785,2182365.107,5981369.98,21.71,CONC
5786,2182362.671,5981363.916,22.076,CONC
5787,2182363.722,5981364.27,23.366,SLAB POC
5788,2182366.079,5981369.056,23.265,SLAB POC
5789,2182370.425,5981366.302,23.367,SLAB POC
5790,2182379.321,5981369.06,22.056,GB END
5791,2182386.007,5981371.455,22.234,CONC
5792,2182386.256,5981371.208,22.276,DOOR 3R
5793,2182386.239,5981377.178,22.282,DOOR 3L
5794,2182385.953,5981377.052,22.25,CONC
5795,2182388.043,5981371.593,22.233,BLDG COR
5796,2182375.852,5981380.699,22.011,GB
5797,2182375.403,5981380.579,21.505,CONC
5798,2182380.273,5981380.899,22.031,CONC
5799,2182371.302,5981393.728,21.62,CONC
5800,2182371.654,5981393.725,22.016,GB
5801,2182379.48,5981396.782,22.131,CONC
5802,2182377.284,5981405.33,22.224,CONC
5803,2182377.568,5981405.448,22.237,DOOR 3L
5804,2182368.087,5981403.093,21.608,CONC
5805,2182368.662,5981403.4,22.017,GB
5806,2182364.741,5981416.086,22.001,GB END
5807,2182364.429,5981415.975,21.571,CONC
5808,2182373.23,5981419.361,22.094,ERD
5809,2182370.992,5981427.064,22.118,BLDG COR ERD
5810,2182360.391,5981423.643,22.074,CONC
5811,2182360.009,5981423.733,22.174,DOOR 3R
5812,2182350.92,5981420.791,22.153,DOOR 3L
5813,2182351.718,5981419.921,22.073,CONC
5814,2182356.18,5981413.613,21.957,GB
5815,2182352.545,5981412.449,21.951,GB
5816,2182354.99,5981412.655,21.611,CONC
5817,2182357.617,5981400.029,21.694,CONC
5818,2182340.965,5981409.743,21.981,CONC
5819,2182341.034,5981417.282,22.113,CONC
5820,2182352.216,5981413.023,24.522,"TFW 10"" CONC END"
5821,2182356.108,5981414.176,24.543,"TFW 10"" CONC END"
5822,2182365.153,5981416.874,24.585,"TFW 10"" CONC END"
5823,2182365.113,5981417.572,22.023,CONC
5824,2182304.14,5981397.914,22.055,"POLE 3"""
5825,2182307.541,5981398.938,22.016,"POLE 3"""
5826,2182313.936,5981400.862,22.017,"POLE 3"""
5827,2182301.661,5981406.179,22.087,"POLE 3"""
5828,2182305.03,5981407.229,22.057,"POLE 3"""
5829,2182311.388,5981409.13,22.054,"POLE 3"""
5830,2182315.141,5981410.284,22.026,"POLE 3"""
5831,2182367.352,5981408.66,22.008,"POLE 3"""
5832,2182369.773,5981400.654,22.053,"POLE 3"""
5833,2182372.267,5981392.766,22.02,"POLE 3"""
5834,2182374.709,5981384.761,22.011,"POLE 3"""
5835,2182377.198,5981376.796,22.03,"POLE 3"""
5836,2182365.874,5981382.315,21.443,CONC
5837,2182358.728,5981380.06,21.821,CONC
5838,2182356.039,5981388.663,21.64,CONC
5839,2182363.272,5981390.681,21.624,CONC
5840,2182361.487,5981386.33,22.843,"7"" BAY"
5841,2182362.945,5981390.208,23.314,TFW CMU
5842,2182356.613,5981388.305,23.319,TFW CMU
5843,2182358.993,5981380.673,23.458,TFW CMU
5844,2182365.349,5981382.614,23.138,TFW CMU
5845,2182315.472,5981410.001,22.03,BLDG COR
5846,2182315.118,5981410.566,22.016,STEPS TOP
5847,2182311.138,5981409.362,22.077,STEPS TOP GB
5848,2182310.873,5981410.218,22.08,GB
5849,2182305.228,5981408.588,22.071,GB 1
5850,2182305.505,5981407.615,22.062,STEPS TOP GB 1
5851,2182301.167,5981406.282,22.066,STEPS TOP
5852,2182303.476,5981402.27,22.053,CONC
5853,2182301.98,5981401.873,22.257,CONC
5854,2182301.461,5981401.558,22.343,DOOR 5
5855,2182310.636,5981404.047,22.06,CONC
5856,2182310.71,5981411.437,20.791,STEPS BOT
5857,2182314.623,5981412.622,20.784,STEPS BOT
5858,2182304.81,5981409.592,20.803,STEPS BOT
5859,2182300.632,5981408.305,20.803,STEPS BOT
5860,2182302.769,5981412.1,20.738,COL COR 1
5861,2182297.492,5981429.377,20.285,COL COR 1
5862,2182294.297,5981439.786,20.205,COL COR 1
5863,2182302.557,5981442.395,20.331,COL COR 2
5864,2182305.76,5981431.898,20.252,COL COR 2
5865,2182310.985,5981414.708,20.715,COL COR 2
5866,2182304.575,5981431.296,20.273,GB END
5867,2182307.909,5981420.61,21.132,GB
5868,2182302.027,5981419.173,21.118,GB 1
5869,2182298.871,5981429.7,20.262,GB 1 END
5870,2182300.882,5981419.265,20.49,CONC
5871,2182308.251,5981421.817,20.487,CONC
5872,2182308.264,5981433.311,20.273,BLDG COR ECONC
5873,2182307.743,5981434.354,20.241,ECONC
5874,2182307.891,5981434.187,19.24,GR
5875,2182294.304,5981428.251,20.331,BLDG COR ECONC
5876,2182292.495,5981434.256,20.215,ECONC
5877,2182291.359,5981433.92,20.208,ECONC
5878,2182289.708,5981439.046,20.161,ECONC
5879,2182289.288,5981438.326,19.93,GR
5880,2182288.006,5981427.053,20.375,G CAGE
5881,2182285.642,5981435.226,20.137,G CAGE
5882,2182279.517,5981433.444,20.031,G CAGE GATE
5883,2182276.246,5981432.422,20.174,G CAGE GATE
5884,2182270.199,5981430.608,20.452,G CAGE
5885,2182272.456,5981422.392,20.487,G CAGE
5886,2182272.373,5981421.497,20.418,BLDG LINE
5887,2182267.797,5981432.327,20.85,ECONC
5888,2182266.061,5981440.38,20.742,ECONC
5889,2182266.608,5981442.639,20.468,COL COR
5890,2182275.636,5981444.644,20.396,"7"" TREE"
5891,2182290.904,5981450.819,20.543,BLDG COR
5892,2182286.279,5981449.371,20.57,BLDG COR ECONC
5893,2182286.293,5981449.527,20.567,BLDG COR
5894,2182282.808,5981448.527,20.258,COL COR BLDG
5895,2182283.077,5981447.723,20.288,COL COR
5896,2182282.091,5981447.421,20.285,COL COR
5897,2182267.351,5981443.747,20.307,COL COR BLDG
5898,2182267.559,5981442.933,20.363,COL COR
5899,2182277.288,5981443.767,20.592,ECONC
5900,2182278.25,5981435.479,20.394,ECONC
5901,2182287.139,5981446.845,20.564,ECONC
5902,2182285.89,5981447.629,20.2,GR
5903,2182297.895,5981441.805,20.324,CONC
5904,2182296.757,5981452.97,20.596,CONC
5905,2182294.532,5981457.71,20.698,CONC
5906,2182288.095,5981460.513,20.963,CONC
5907,2182293.844,5981462.519,20.768,CONC
5908,2182290.073,5981471.278,21.694,CONC
5909,2182294.41,5981472.379,21.606,CONC
5910,2182285.191,5981469.984,21.736,CONC
5911,2182283.699,5981475.079,22.095,CONC
5912,2182288.452,5981476.589,22.051,CONC
5913,2182293.189,5981477.924,22.201,CONC
5914,2182292.203,5981481.77,22.332,BLDG COR
5915,2182282.32,5981478.739,22.307,BLDG COR
5916,2182295.072,5981472.32,21.592,COL COR
5917,2182296.51,5981472.83,19.846,COL COR
5918,2182287.356,5981479.976,22.294,CONC
5919,2182287.275,5981480.147,22.347,DOOR 6
5920,2182294.798,5981472.205,22.037,"TFW 8"" CONC"
5921,2182297.321,5981464.046,21.968,"TFW 8"" CONC"
5922,2182300.501,5981464.953,21.948,"TFW 8"" CONC"
5923,2182297.903,5981473.203,22.023,"TFW 8"" CONC"
5924,2182298.074,5981473.631,19.929,GR
5925,2182297.4,5981468.614,21.579,GR
5926,2182297.305,5981463.737,20.674,CONC
5927,2182300.23,5981453.945,20.631,CONC
5928,2182300.505,5981453.8,21.98,"TFW 8"" CONC"
5929,2182303.61,5981454.678,22.001,"TFW 8"" CONC"
5930,2182306.529,5981434.064,21.939,"TFW 8"" CONC"
5931,2182309.619,5981435.056,21.902,"TFW 8"" CONC"
5932,2182310.012,5981434.831,18.898,GR
5933,2182304.946,5981444.827,21.659,GR
5934,2182304.216,5981454.604,19.753,GR
5935,2182303.689,5981454.794,20.596,ECONC
5936,2182305.053,5981455.229,20.564,ECONC STEPS TOP
5937,2182301.882,5981465.345,20.523,ECONC STEPS TOP
5938,2182300.558,5981464.916,20.531,ECONC
5939,2182300.709,5981465.516,19.851,GR
5940,2182299.34,5981463.557,20.573,COL COR
5941,2182297.632,5981464.1,20.681,COL COR
5942,2182297.9,5981463.144,20.642,COL COR
5943,2182300.733,5981453.935,20.598,COL COR
5944,2182300.473,5981454.857,20.624,COL COR
5945,2182302.157,5981454.316,20.586,COL COR
5946,2182311.224,5981440.003,19.623,ICB 1
5947,2182311.869,5981435.259,18.74,UTIL RISER
5948,2182329.838,5981442.228,14.118,W RISER
5949,2182330.861,5981440.749,13.685,UTIL RISER
5950,2182319.318,5981447.394,16.634,GR
5951,2182320.376,5981447.701,16.765,SSCO?
5952,2182309.325,5981481.121,14.872,W BOX 1
5953,2182307.613,5981480.738,15.029,"RWL 4""?"
5954,2182302.134,5981477.793,18.455,ICV
5955,2182438.503,5981378.627,9.42,"SD FL 3"" DIP"
5956,2182435.038,5981446.558,11.827,DY
5957,2182432.965,5981453.029,11.93,DY END
5958,2182427.93,5981469.009,12.084,AC
5959,2182440.919,5981467.456,11.786,WV
5960,2182438.273,5981472.574,12.027,WV
5961,2182435.802,5981473.762,12.13,WV
5962,2182445.888,5981453.743,11.177,WV
5963,2182452.094,5981455.61,11.153,FH
5964,2182453.423,5981453.557,11.136,JPUG
5965,2182438.715,5981489.69,11.739,GV
5966,2182422.554,5981488.296,12.312,AC
5967,2182420.548,5981495.066,12.359,DY END
5968,2182416.616,5981510.904,12.272,DY
5969,2182413.814,5981531.909,12.009,DY
5970,2182414.865,5981551.79,11.774,DY
5971,2182421.244,5981571.236,11.602,DY
5972,2182435.598,5981560.13,11.175,JP
5973,2182415.63,5981584.259,10.957,WV
5974,2182413.908,5981588.68,10.97,WV
5975,2182404.951,5981574.982,11.264,W BOX 1
5976,2182413.731,5981574.869,11.399,AC
5977,2182408.444,5981578.386,10.878,AC
5978,2182408.329,5981578.674,11.242,TC
5979,2182403.678,5981581.296,11.304,ECONC
5980,2182403.975,5981583.085,11.111,X
5981,2182396.781,5981572.741,11.303,X
5982,2182393.708,5981571.971,11.136,X GATE
5983,2182393.475,5981550.136,11.477,ECONC
5984,2182398.959,5981550.048,11.384,TC
5985,2182401.054,5981550.332,11.22,AC
5986,2182405.326,5981551.506,11.622,SSMH
5987,2182405.795,5981531.015,11.914,AC
5988,2182398.995,5981530.768,11.377,AC
5989,2182398.308,5981530.978,11.657,TC
5990,2182392.977,5981529.093,11.814,CONC
5991,2182392.903,5981536.058,11.763,ECONC
5992,2182392.23,5981536.717,11.61,X
5993,2182392.508,5981547.036,11.446,X
5994,2182389.152,5981552.174,11.283,X GATE
5995,2182393.154,5981519.387,11.907,CONC
5996,2182398.551,5981519.768,11.753,TC
5997,2182399.062,5981519.964,11.481,AC
5998,2182397.926,5981513.256,11.823,SS BOX 1
5999,2182408.282,5981509.245,12.17,AC
6000,2182400.26,5981507.988,11.57,AC
6001,2182399.792,5981507.854,11.867,TC
6002,2182394.423,5981507.219,11.99,CONC
6003,2182395.959,5981493.739,12.058,CONC
6004,2182401.311,5981494.294,11.894,CONC
6005,2182403.54,5981484.581,11.894,CONC
6006,2182398.683,5981483.484,11.979,CONC
6007,2182404.15,5981484.622,11.845,TC
6008,2182404.454,5981484.765,11.499,AC
6009,2182413.171,5981486.909,12.164,AC
6010,2182419.112,5981466.306,11.914,AC
6011,2182410.445,5981464.895,11.248,AC
6012,2182409.886,5981464.568,11.54,TC CR
6013,2182408.066,5981464.701,11.578,WV?
6014,2182405.027,5981469.931,11.68,W M 1
6015,2182399.668,5981465.718,11.756,W BOX 2.5X1.5
6016,2182402.528,5981482.509,11.867,W BOX 3.0X2.0
6017,2182400.261,5981481,11.878,W BOX 2
6018,2182410.727,5981458.469,11.557,GUY POLE LITE
6019,2182398.132,5981459.898,11.62,GUY
6020,2182411.472,5981451.08,11.435,SIGN
6021,2182408.44,5981449.704,11.553,CONC
6022,2182402.803,5981448.067,11.669,ECONC
6023,2182412.368,5981451.572,11.413,CONC
6024,2182412.245,5981438.258,11.287,CONC
6025,2182415.664,5981427.592,11.107,CONC
6026,2182421.158,5981429.507,10.955,CONC
6027,2182416.975,5981442.133,11.173,CONC
6028,2182417.319,5981442.129,11.153,TC
6029,2182417.707,5981442.158,10.862,AC
6030,2182426.616,5981444.595,11.635,AC
6031,2182409.667,5981427.719,11.316,ECONC X
6032,2182408.377,5981431.547,11.353,X GATE
6033,2182407.125,5981435.266,11.44,X GATE
6034,2182405.875,5981438.995,11.5,ECONC X
6035,2182406.712,5981436.548,11.471,ECONC
6036,2182408.909,5981430.028,11.343,ECONC
6037,2182399.752,5981434.275,11.389,"SD TD CL 5"""
6038,2182401.791,5981427.694,11.383,"SD TD CL 5"""
6039,2182403.113,5981428.141,11.384,ECONC
6040,2182401.487,5981434.825,11.412,ECONC
6041,2182397.887,5981433.637,11.445,ECONC
6042,2182399.948,5981427.083,11.418,ECONC COL CR
6043,2182397.982,5981430.149,11.446,CONC
6044,2182397.714,5981430.153,11.489,DOOR 3R
6045,2182398.334,5981436.427,11.04,COL COR X
6046,2182398.66,5981435.322,11.072,COL CR
6047,2182401.496,5981426.24,11.145,COL CR
6048,2182399.79,5981443.396,11.51,"3"" 7"" MIM"
6049,2182396.48,5981444.64,11.219,GR
6050,2182393.896,5981441.389,11.118,GR
6051,2182397.394,5981437.982,10.905,GR
6052,2182396.994,5981439.292,11.482,ICB 1
6053,2182395.491,5981438.929,10.657,UTIL RISER
6054,2182396.697,5981442.057,10.974,SDDI 1.5X1.5
6055,2182398.76,5981460.633,11.813,ECONC
6056,2182394.147,5981463.919,11.9,W BOX 3.0X2.0
6057,2182388.836,5981462.47,11.605,W DCV BFP
6058,2182386.54,5981461.851,11.48,W DCV BFP
6059,2182385.375,5981458.8,11.296,W FDC
6060,2182385.32,5981457.325,11.385,X
6061,2182387.554,5981457.862,11.295,BLDG COR
6062,2182390.948,5981469.286,11.962,"4"" 6"" 7"" MIM"
6063,2182381.829,5981476.941,11.678,SIGN
6064,2182389.373,5981478.199,11.765,W BFP
6065,2182391.589,5981478.844,11.873,W BFP
6066,2182395.781,5981470.181,11.906,ECONC
6067,2182392.414,5981482.62,12.103,ECONC
6068,2182391.931,5981481.812,11.911,GR
6069,2182384.093,5981480.107,11.889,ECONC
6070,2182378.513,5981478.291,11.722,ECONC X
6071,2182375.625,5981488.507,11.739,ECONC
6072,2182375.907,5981488.941,11.627,GR
6073,2182389.397,5981493.123,11.979,GR
6074,2182390.042,5981493.071,12.132,ECONC
6075,2182382.739,5981498.131,11.67,"2"" MIM"
6076,2182377.537,5981491.159,11.797,SIGN
6077,2182375.916,5981487.249,11.712,X GATE
6078,2182378.295,5981479.623,11.71,X GATE
6079,2182379.699,5981484.364,11.793,CONC
6080,2182390.701,5981487.67,12.055,CONC
6081,2182379.973,5981496.04,11.565,GR
6082,2182373.686,5981495.6,11.275,GR
6083,2182376.082,5981496.642,11.286,GR
6084,2182375.597,5981496.793,11.39,ECONC
6085,2182373.305,5981496.037,11.417,ECONC
6086,2182376.749,5981494.945,11.342,SDDI 2.0X2.2
6087,2182374.037,5981502,11.337,BLDG COR
6088,2182374.172,5981502.005,11.601,ECONC
6089,2182374.062,5981501.844,11.385,ECONC
6090,2182372.533,5981500.967,11.387,"RWL 3"""
6091,2182380.994,5981504.202,11.696,ECONC
6092,2182387.873,5981506.31,11.861,ECONC
6093,2182387.708,5981505.953,11.775,GR
6094,2182392.758,5981503.648,11.969,"BOLL 10"""
6095,2182391.788,5981511.564,11.911,"BOLL 10"""
6096,2182391.254,5981519.427,11.859,"BOLL 10"""
6097,2182390.894,5981527.49,11.773,"BOLL 10"""
6098,2182383.109,5981533.402,11.636,ECONC
6099,2182372.374,5981530.13,11.693,ECONC
6100,2182366.154,5981528.248,11.713,ECONC
6101,2182365.937,5981528.948,11.62,X
6102,2182379.696,5981533.002,11.52,X
6103,2182384.341,5981521.689,11.83,CONC
6104,2182386.532,5981512.915,11.855,CONC
6105,2182377.417,5981512.045,11.792,CONC
6106,2182371.486,5981511.235,11.702,CONC
6107,2182375.518,5981523.956,11.746,CONC
6108,2182368.444,5981520.967,11.785,CONC
6109,2182367.961,5981521.127,11.838,DOOR 3R
6110,2182366.188,5981499.36,11.311,UTIL RISERS
6111,2182362.332,5981497.879,11.336,G RISER
6112,2182360.161,5981497.118,11.449,"WALL CL 10"" CONC END"
6113,2182363.475,5981486.349,11.318,"WALL CL 10"" CONC END"
6114,2182362.99,5981486.295,11.431,ECONC
6115,2182364.837,5981485.083,11.431,ECONC
6116,2182370.687,5981487.001,11.652,ECONC
6117,2182369.905,5981487.122,11.47,GR
